inventario_id,producto_id,almacen,stock_actual,stock_minimo,fecha_actualizacion
8176,1323,Norte,,80,
8177,348,Occidente,384.0,51,mal_fecha
8178,978,Norte,,78,
8179,1122,Norte,-10.0,48,
8180,1362,Norte,486.0,76,
8181,729,Occidente,47.0,42,
8182,1395,Bajío,,68,2026-03-15
8183,620,Occidente,230.0,55,
8184,1240,Occidente,-10.0,39,mal_fecha
8185,291,Occidente,,30,2025-08-08
8186,1187,Norte,,37,mal_fecha
8187,213,Occidente,,38,2026-01-25
8188,167,Occidente,-10.0,19,2026-03-25
8189,496,Norte,,64,2025-07-23
8190,1245,Occidente,-10.0,50,2025-11-14
8191,169,Occidente,-10.0,72,mal_fecha
8192,796,Sur,,20,
8193,1153,Sur,-10.0,58,mal_fecha
8194,902,Sur,-10.0,67,
8195,186,Centro,,32,
8196,799,Sur,386.0,14,2025-08-16
8197,814,Sur,-10.0,40,2026-04-26
8198,1589,Norte,-10.0,14,mal_fecha
8199,1448,Occidente,211.0,66,
8200,892,Norte,-10.0,78,
8201,1312,Centro,,70,
8202,109,Norte,,72,mal_fecha
8203,1140,Centro,,6,
8204,509,Norte,-10.0,52,mal_fecha
8205,1304,Centro,,77,mal_fecha
8206,1182,Bajío,21.0,78,
8207,335,Norte,,36,2025-10-20
8208,1169,Occidente,-10.0,15,
8209,1478,Bajío,,56,2026-06-24
8210,1595,Bajío,,17,
8211,1529,Occidente,71.0,32,2025-07-08
8212,1451,Sur,-10.0,47,2025-12-25
8213,1461,Centro,,43,
8214,456,Bajío,-10.0,33,mal_fecha
8215,269,Sur,,32,
8216,528,Bajío,,14,mal_fecha
8217,1315,Occidente,-10.0,24,2025-11-05
8218,317,Occidente,,74,mal_fecha
8219,1429,Bajío,-10.0,37,2025-12-03
8220,147,Norte,,40,
8221,1261,Centro,403.0,7,mal_fecha
8222,1405,Sur,307.0,54,
8223,644,Norte,281.0,77,2025-08-12
8224,1554,Centro,,64,2026-07-02
8225,1243,Norte,-10.0,16,2025-09-07
8226,48,Bajío,-10.0,30,2025-10-18
8227,545,Occidente,,55,
8228,1541,Occidente,496.0,38,
8229,212,Sur,,77,mal_fecha
8230,564,Norte,-10.0,68,mal_fecha
8231,1120,Sur,-10.0,75,
8232,241,Sur,,11,
8233,323,Occidente,161.0,8,
8234,445,Sur,-10.0,27,
8235,608,Norte,-10.0,39,
8236,414,Norte,-10.0,21,
8237,141,Centro,217.0,12,
8238,881,Occidente,,64,2026-02-19
8239,1016,Bajío,226.0,21,mal_fecha
8240,298,Occidente,,23,2026-05-22
8241,894,Norte,,74,mal_fecha
8242,1435,Occidente,-10.0,70,
8243,1008,Occidente,,24,2025-09-26
8244,1137,Bajío,291.0,11,2025-10-13
8245,709,Norte,-10.0,33,2025-08-15
8246,556,Bajío,418.0,23,mal_fecha
8247,1208,Bajío,63.0,34,2026-07-06
8248,835,Bajío,191.0,35,mal_fecha
8249,144,Norte,,71,2025-08-21
8250,950,Bajío,-10.0,17,
8251,347,Occidente,,16,
8252,30,Norte,,28,2025-10-16
8253,126,Centro,307.0,67,mal_fecha
8254,537,Sur,,57,
8255,1364,Norte,,39,mal_fecha
8256,514,Occidente,271.0,10,2025-12-23
8257,525,Occidente,142.0,53,
8258,1431,Norte,155.0,31,2026-02-18
8259,590,Norte,-10.0,67,2025-10-12
8260,1092,Sur,296.0,58,2025-08-03
8261,1377,Sur,,32,2026-02-23
8262,276,Norte,-10.0,59,mal_fecha
8263,576,Norte,,35,mal_fecha
8264,756,Occidente,212.0,23,
8265,896,Occidente,,24,mal_fecha
8266,1561,Norte,,27,2026-06-11
8267,674,Sur,-10.0,68,mal_fecha
8268,656,Norte,-10.0,52,2025-11-17
8269,745,Norte,-10.0,70,2025-11-06
8270,378,Centro,,65,
8271,1414,Centro,,5,
8272,239,Norte,-10.0,68,2026-06-08
8273,1423,Sur,-10.0,10,mal_fecha
8274,6,Sur,,39,mal_fecha
8275,542,Norte,440.0,11,mal_fecha
8276,1376,Occidente,,78,mal_fecha
8277,723,Sur,-10.0,36,mal_fecha
8278,1228,Occidente,-10.0,15,
8279,882,Norte,68.0,70,
8280,861,Sur,,74,2025-10-30
8281,708,Centro,16.0,61,
8282,540,Norte,,64,
8283,582,Occidente,313.0,9,2025-07-26
8284,155,Sur,351.0,55,mal_fecha
8285,625,Sur,-10.0,41,
8286,182,Centro,-10.0,61,mal_fecha
8287,1223,Occidente,-10.0,48,2026-02-14
8288,700,Occidente,-10.0,48,
8289,811,Bajío,389.0,48,2026-03-09
8290,1332,Centro,417.0,5,mal_fecha
8291,187,Centro,-10.0,29,
8292,190,Sur,,70,mal_fecha
8293,129,Norte,169.0,43,2025-07-23
8294,1069,Centro,-10.0,71,2025-12-02
8295,1519,Bajío,,61,2026-06-03
8296,812,Norte,-10.0,72,mal_fecha
8297,1407,Norte,153.0,5,
8298,518,Norte,125.0,56,mal_fecha
8299,771,Sur,-10.0,69,mal_fecha
8300,672,Sur,345.0,63,
8301,1307,Bajío,-10.0,27,
8302,1117,Norte,142.0,77,
8303,299,Sur,,12,2026-01-21
8304,1267,Bajío,,28,
8305,473,Centro,-10.0,61,mal_fecha
8306,1113,Occidente,49.0,14,
8307,244,Centro,115.0,77,
8308,1490,Centro,,57,
8309,499,Centro,355.0,13,mal_fecha
8310,1525,Norte,,44,
8311,811,Norte,-10.0,9,mal_fecha
8312,1002,Sur,,12,2025-10-15
8313,808,Bajío,-10.0,35,
8314,796,Occidente,-10.0,52,2025-11-08
8315,538,Norte,-10.0,27,mal_fecha
8316,912,Centro,,21,
8317,114,Sur,-10.0,9,2026-07-03
8318,1260,Norte,-10.0,41,2026-05-22
8319,447,Centro,15.0,74,
8320,549,Centro,134.0,22,mal_fecha
8321,848,Bajío,123.0,59,mal_fecha
8322,845,Sur,-10.0,8,
8323,1110,Bajío,-10.0,66,
8324,1254,Occidente,-10.0,51,
8325,1035,Norte,,62,2026-03-13
8326,1121,Centro,,19,
8327,907,Bajío,-10.0,35,
8328,1485,Sur,463.0,65,mal_fecha
8329,9,Occidente,-10.0,57,mal_fecha
8330,862,Centro,-10.0,9,2025-08-16
8331,1237,Sur,-10.0,44,
8332,235,Sur,,44,mal_fecha
8333,1368,Bajío,-10.0,65,
8334,1111,Sur,-10.0,45,
8335,1447,Sur,,32,
8336,489,Occidente,,60,
8337,1061,Sur,,54,2025-11-24
8338,309,Norte,158.0,50,
8339,1493,Sur,353.0,73,
8340,324,Bajío,-10.0,47,mal_fecha
8341,1220,Bajío,,59,
8342,1106,Centro,325.0,78,
8343,410,Norte,-10.0,69,mal_fecha
8344,1222,Bajío,,9,2026-03-05
8345,1032,Norte,-10.0,28,2025-11-16
8346,705,Sur,,30,
8347,175,Norte,-10.0,23,mal_fecha
8348,1262,Occidente,,6,
8349,1112,Centro,,31,
8350,512,Norte,-10.0,33,
8351,3,Centro,,29,
8352,953,Centro,337.0,28,2026-02-10
8353,217,Centro,37.0,12,mal_fecha
8354,839,Bajío,-10.0,27,mal_fecha
8355,1459,Centro,,19,
8356,1188,Sur,,32,
8357,924,Occidente,-10.0,42,
8358,1026,Bajío,-10.0,40,2025-09-14
8359,137,Centro,,62,mal_fecha
8360,782,Occidente,,63,mal_fecha
8361,958,Bajío,417.0,49,mal_fecha
8362,755,Centro,-10.0,26,2025-12-12
8363,1017,Occidente,-10.0,5,2025-07-14
8364,658,Norte,183.0,48,2025-07-23
8365,652,Occidente,,25,mal_fecha
8366,1294,Centro,-10.0,5,
8367,302,Bajío,-10.0,48,
8368,1155,Norte,152.0,57,mal_fecha
8369,1004,Occidente,12.0,70,2025-12-28
8370,77,Bajío,83.0,62,
8371,199,Occidente,,7,2025-10-04
8372,1449,Norte,63.0,70,
8373,960,Bajío,,5,mal_fecha
8374,265,Bajío,-10.0,67,
8375,1094,Bajío,,8,
8376,1148,Sur,268.0,65,mal_fecha
8377,1548,Centro,149.0,53,mal_fecha
8378,705,Occidente,-10.0,68,mal_fecha
8379,613,Norte,,15,mal_fecha
8380,1173,Occidente,-10.0,25,
8381,757,Centro,430.0,79,mal_fecha
8382,1162,Sur,-10.0,22,mal_fecha
8383,170,Bajío,,64,
8384,632,Norte,185.0,23,2025-08-27
8385,1415,Centro,305.0,29,
8386,9,Occidente,,11,
8387,597,Norte,-10.0,67,mal_fecha
8388,905,Sur,-10.0,42,
8389,1563,Sur,,71,2026-03-07
8390,90,Occidente,-10.0,38,2025-11-16
8391,489,Centro,264.0,79,
8392,744,Norte,,80,mal_fecha
8393,933,Sur,,21,2025-10-06
8394,1313,Norte,351.0,62,2026-06-06
8395,1552,Occidente,-10.0,24,mal_fecha
8396,501,Bajío,90.0,25,
8397,357,Sur,,7,2026-02-22
8398,704,Centro,,36,
8399,108,Bajío,,65,2025-08-03
8400,1350,Occidente,319.0,13,
8401,684,Bajío,419.0,70,mal_fecha
8402,258,Centro,,19,
8403,1081,Bajío,-10.0,49,
8404,480,Centro,487.0,37,mal_fecha
8405,736,Centro,267.0,41,
8406,94,Norte,,75,
8407,7,Centro,,30,
8408,11,Occidente,-10.0,70,mal_fecha
8409,1425,Sur,65.0,63,
8410,1487,Bajío,,34,mal_fecha
8411,722,Norte,323.0,9,
8412,163,Centro,220.0,63,mal_fecha
8413,646,Bajío,-10.0,47,
8414,1158,Occidente,-10.0,61,mal_fecha
8415,1291,Centro,371.0,17,
8416,567,Centro,-10.0,30,
8417,1070,Centro,-10.0,52,2026-03-30
8418,88,Sur,-10.0,40,
8419,529,Occidente,,43,
8420,307,Sur,347.0,62,
8421,1170,Centro,,48,
8422,1157,Bajío,-10.0,6,
8423,1345,Norte,,64,
8424,896,Occidente,-10.0,76,
8425,208,Occidente,-10.0,69,2025-11-14
8426,1443,Bajío,-10.0,42,mal_fecha
8427,1594,Occidente,46.0,47,
8428,379,Sur,452.0,7,2026-01-25
8429,1485,Occidente,-10.0,52,
8430,693,Centro,,63,
8431,308,Sur,,50,mal_fecha
8432,212,Bajío,-10.0,49,2025-11-02
8433,701,Norte,46.0,56,mal_fecha
8434,341,Occidente,-10.0,18,2025-08-04
8435,834,Norte,-10.0,7,
8436,600,Occidente,,62,
8437,485,Bajío,,26,
8438,150,Norte,-10.0,34,
8439,1448,Bajío,,20,
8440,791,Bajío,,74,
8441,459,Sur,285.0,43,mal_fecha
8442,716,Centro,-10.0,29,mal_fecha
8443,1321,Occidente,,21,mal_fecha
8444,870,Occidente,,25,
8445,188,Bajío,,50,mal_fecha
8446,31,Bajío,124.0,52,mal_fecha
8447,952,Bajío,-10.0,56,2025-08-11
8448,824,Norte,,33,mal_fecha
8449,1288,Bajío,-10.0,13,mal_fecha
8450,745,Bajío,120.0,49,mal_fecha
8451,777,Sur,139.0,72,mal_fecha
8452,1169,Norte,,16,mal_fecha
8453,134,Centro,164.0,16,2026-01-17
8454,761,Occidente,-10.0,32,2025-07-31
8455,136,Occidente,-10.0,32,
8456,1370,Occidente,,20,
8457,32,Occidente,,48,
8458,347,Bajío,,29,mal_fecha
8459,21,Bajío,110.0,31,mal_fecha
8460,793,Occidente,-10.0,48,mal_fecha
8461,134,Norte,-10.0,29,2025-09-01
8462,789,Norte,-10.0,5,2026-04-25
8463,321,Sur,,38,
8464,414,Occidente,-10.0,70,
8465,1470,Sur,,63,mal_fecha
8466,1303,Sur,67.0,43,
8467,381,Sur,394.0,57,
8468,677,Bajío,376.0,36,2026-06-22
8469,447,Centro,206.0,23,mal_fecha
8470,217,Sur,,70,
8471,1120,Centro,,66,2025-07-21
8472,855,Norte,,25,mal_fecha
8473,537,Bajío,227.0,77,
8474,1311,Centro,-10.0,63,2026-01-30
8475,1469,Norte,454.0,22,
8476,680,Bajío,,71,
8477,714,Centro,,57,
8478,843,Sur,,13,
8479,811,Bajío,-10.0,51,mal_fecha
8480,90,Norte,-10.0,44,2025-10-09
8481,1433,Bajío,-10.0,11,
8482,812,Occidente,,6,2025-12-02
8483,890,Sur,233.0,16,mal_fecha
8484,1536,Norte,-10.0,33,
8485,758,Bajío,242.0,39,2025-11-21
8486,866,Norte,-10.0,46,mal_fecha
8487,765,Norte,-10.0,54,
8488,664,Occidente,,57,
8489,110,Centro,202.0,47,
8490,951,Norte,254.0,44,mal_fecha
8491,479,Centro,-10.0,10,
8492,1014,Centro,485.0,28,
8493,1420,Occidente,-10.0,25,
8494,344,Sur,-10.0,32,
8495,1176,Centro,,63,2025-09-06
8496,922,Sur,374.0,40,
8497,250,Sur,9.0,14,
8498,983,Norte,226.0,34,2026-03-30
8499,27,Occidente,328.0,35,mal_fecha
8500,929,Norte,271.0,65,mal_fecha
8501,1054,Norte,-10.0,65,2026-05-10
8502,246,Bajío,126.0,51,2026-05-14
8503,438,Occidente,64.0,38,
8504,1358,Sur,-10.0,8,
8505,1206,Bajío,-10.0,37,
8506,923,Norte,332.0,60,mal_fecha
8507,189,Centro,,76,
8508,1120,Centro,-10.0,36,mal_fecha
8509,296,Occidente,,51,
8510,902,Norte,,74,
8511,461,Bajío,112.0,43,mal_fecha
8512,1248,Norte,,57,
8513,26,Occidente,,44,mal_fecha
8514,306,Centro,154.0,7,2025-11-04
8515,91,Norte,,8,2026-03-27
8516,1325,Centro,-10.0,45,2026-03-09
8517,167,Bajío,,63,2025-10-20
8518,975,Norte,,17,
8519,345,Centro,-10.0,61,mal_fecha
8520,441,Bajío,396.0,77,2025-11-30
8521,900,Bajío,,14,mal_fecha
8522,867,Occidente,-10.0,62,
8523,567,Centro,-10.0,34,2026-03-08
8524,1066,Sur,209.0,35,mal_fecha
8525,1560,Bajío,,61,mal_fecha
8526,940,Centro,,8,
8527,351,Occidente,-10.0,74,mal_fecha
8528,588,Bajío,99.0,21,mal_fecha
8529,757,Norte,,27,
8530,1181,Occidente,-10.0,56,2025-11-14
8531,1048,Bajío,,10,
8532,234,Centro,-10.0,79,mal_fecha
8533,1107,Occidente,240.0,35,2025-12-11
8534,44,Bajío,,29,
8535,922,Occidente,,59,mal_fecha
8536,788,Norte,34.0,20,mal_fecha
8537,1404,Occidente,-10.0,48,
8538,74,Bajío,-10.0,59,mal_fecha
8539,816,Sur,-10.0,50,2026-06-11
8540,635,Norte,,21,
8541,1246,Norte,-10.0,19,
8542,80,Centro,,10,
8543,780,Occidente,-10.0,58,2026-01-17
8544,1195,Norte,170.0,12,
8545,1482,Sur,305.0,14,
8546,943,Norte,-10.0,74,
8547,1507,Norte,,25,mal_fecha
8548,392,Sur,,28,2025-12-10
8549,74,Sur,,30,mal_fecha
8550,359,Bajío,,67,2025-11-29
8551,1180,Sur,,53,
8552,857,Centro,,19,
8553,71,Sur,118.0,5,2026-04-18
8554,1041,Norte,,74,
8555,1144,Sur,,75,mal_fecha
8556,319,Centro,-10.0,41,2026-04-06
8557,1092,Occidente,-10.0,66,
8558,659,Norte,243.0,24,2026-02-05
8559,1280,Sur,361.0,71,mal_fecha
8560,788,Centro,314.0,36,
8561,350,Occidente,282.0,17,mal_fecha
8562,992,Centro,263.0,50,
8563,1167,Norte,,65,
8564,314,Bajío,-10.0,61,mal_fecha
8565,702,Norte,461.0,80,mal_fecha
8566,1524,Sur,,13,mal_fecha
8567,474,Sur,34.0,41,2025-10-30
8568,300,Occidente,-10.0,65,
8569,1591,Norte,317.0,5,mal_fecha
8570,1326,Bajío,,28,mal_fecha
8571,331,Occidente,253.0,30,mal_fecha
8572,1475,Occidente,-10.0,42,mal_fecha
8573,443,Bajío,-10.0,42,mal_fecha
8574,938,Norte,-10.0,66,mal_fecha
8575,1439,Norte,365.0,68,mal_fecha
8576,124,Centro,,37,
8577,408,Sur,432.0,16,2025-11-09
8578,1259,Bajío,,19,
8579,452,Sur,-10.0,27,2025-08-09
8580,519,Bajío,54.0,67,
8581,854,Norte,,49,2026-02-23
8582,954,Norte,,11,mal_fecha
8583,957,Norte,-10.0,42,mal_fecha
8584,1262,Centro,-10.0,37,
8585,1482,Norte,160.0,50,2026-01-08
8586,327,Occidente,,62,
8587,1038,Centro,42.0,45,
8588,1216,Occidente,500.0,28,2025-12-18
8589,887,Bajío,,41,mal_fecha
8590,104,Centro,-10.0,66,
8591,1305,Bajío,308.0,77,
8592,1188,Centro,-10.0,23,mal_fecha
8593,625,Norte,,6,
8594,124,Norte,-10.0,34,mal_fecha
8595,225,Bajío,-10.0,69,mal_fecha
8596,452,Occidente,-10.0,26,mal_fecha
8597,1169,Centro,,17,2025-12-04
8598,788,Bajío,,35,
8599,948,Norte,259.0,42,
8600,1333,Sur,-10.0,16,
8601,281,Sur,353.0,37,
8602,1037,Occidente,471.0,54,
8603,524,Occidente,-10.0,18,2026-02-26
8604,96,Norte,-10.0,73,
8605,736,Centro,-10.0,49,
8606,453,Occidente,142.0,71,
8607,612,Sur,122.0,18,
8608,1505,Sur,-10.0,7,
8609,1158,Bajío,,74,2026-05-20
8610,66,Bajío,135.0,19,mal_fecha
8611,1539,Bajío,-10.0,79,
8612,824,Centro,,16,mal_fecha
8613,904,Norte,,50,mal_fecha
8614,1439,Bajío,-10.0,57,
8615,234,Centro,-10.0,14,2025-09-02
8616,27,Occidente,,61,
8617,210,Bajío,186.0,20,2025-07-10
8618,1322,Sur,,80,
8619,980,Occidente,334.0,36,mal_fecha
8620,1525,Centro,4.0,59,mal_fecha
8621,824,Occidente,-10.0,59,mal_fecha
8622,898,Occidente,-10.0,75,
8623,1418,Sur,-10.0,27,2026-04-25
8624,69,Bajío,-10.0,45,mal_fecha
8625,832,Occidente,,56,2025-10-31
8626,1351,Norte,-10.0,78,2026-02-01
8627,1527,Bajío,423.0,54,mal_fecha
8628,759,Norte,-10.0,29,
8629,911,Norte,419.0,34,
8630,527,Sur,234.0,56,
8631,1334,Sur,136.0,80,2026-07-05
8632,1009,Centro,,56,
8633,208,Sur,172.0,76,mal_fecha
8634,896,Centro,369.0,9,
8635,1232,Norte,,26,
8636,1021,Bajío,-10.0,77,
8637,761,Norte,210.0,56,2026-02-03
8638,1425,Bajío,,58,2026-03-11
8639,1389,Norte,183.0,56,
8640,1599,Occidente,202.0,29,mal_fecha
8641,1343,Sur,-10.0,73,
8642,1138,Occidente,,63,
8643,1282,Norte,-10.0,7,mal_fecha
8644,1575,Bajío,-10.0,35,
8645,412,Sur,,30,
8646,1586,Bajío,176.0,37,2025-07-21
8647,657,Sur,,46,mal_fecha
8648,1251,Centro,-10.0,75,2026-01-29
8649,1331,Bajío,397.0,35,
8650,533,Bajío,-10.0,67,2025-10-09
8651,1452,Occidente,371.0,56,2026-03-13
8652,924,Norte,-10.0,70,
8653,328,Occidente,-10.0,60,
8654,1513,Occidente,-10.0,68,
8655,1577,Sur,,25,mal_fecha
8656,1265,Occidente,216.0,18,mal_fecha
8657,1469,Occidente,-10.0,35,
8658,1535,Norte,,21,
8659,1341,Norte,-10.0,70,mal_fecha
8660,1515,Centro,-10.0,67,2026-04-11
8661,550,Occidente,-10.0,46,
8662,1508,Sur,,79,
8663,669,Occidente,146.0,79,
8664,1151,Bajío,472.0,74,
8665,821,Norte,497.0,17,2025-10-16
8666,72,Centro,,51,mal_fecha
8667,954,Bajío,276.0,34,
8668,390,Sur,-10.0,80,mal_fecha
8669,460,Bajío,,57,
8670,756,Occidente,323.0,65,
8671,849,Centro,285.0,66,2026-05-23
8672,344,Bajío,-10.0,36,
8673,173,Bajío,,66,mal_fecha
8674,44,Centro,271.0,76,
8675,297,Norte,,53,
8676,16,Sur,470.0,16,mal_fecha
8677,980,Sur,267.0,10,2025-07-31
8678,1472,Norte,425.0,75,
8679,1366,Sur,-10.0,29,
8680,520,Bajío,,52,mal_fecha
8681,1410,Bajío,,55,mal_fecha
8682,67,Bajío,-10.0,18,mal_fecha
8683,1115,Occidente,-10.0,50,
8684,1141,Bajío,458.0,56,
8685,976,Bajío,-10.0,52,
8686,1263,Centro,-10.0,46,2026-03-03
8687,142,Centro,101.0,23,mal_fecha
8688,372,Bajío,-10.0,25,
8689,1519,Occidente,194.0,33,
8690,1280,Norte,367.0,60,mal_fecha
8691,1492,Norte,-10.0,56,
8692,1446,Occidente,-10.0,53,
8693,255,Centro,350.0,51,
8694,1396,Centro,-10.0,40,2026-03-05
8695,58,Bajío,,38,mal_fecha
8696,644,Sur,,53,2025-07-31
8697,55,Bajío,324.0,36,
8698,361,Centro,363.0,37,2026-03-10
8699,1216,Occidente,14.0,44,
8700,55,Sur,456.0,70,mal_fecha
8701,1019,Occidente,486.0,35,
8702,1069,Occidente,368.0,14,
8703,1587,Bajío,,9,
8704,1503,Occidente,475.0,66,
8705,935,Occidente,,55,
8706,895,Norte,-10.0,55,2026-06-17
8707,971,Norte,-10.0,57,2026-02-24
8708,382,Norte,64.0,41,
8709,212,Centro,-10.0,35,
8710,491,Centro,-10.0,62,2026-07-05
8711,529,Norte,-10.0,69,mal_fecha
8712,323,Centro,-10.0,68,2026-04-14
8713,1026,Bajío,,14,
8714,1339,Occidente,,77,
8715,769,Centro,201.0,26,mal_fecha
8716,253,Occidente,,63,mal_fecha
8717,401,Norte,-10.0,64,mal_fecha
8718,393,Occidente,-10.0,11,
8719,350,Occidente,,73,
8720,81,Norte,57.0,11,
8721,654,Bajío,,40,mal_fecha
8722,1436,Bajío,-10.0,70,
8723,1479,Occidente,,80,2025-07-20
8724,1355,Occidente,,73,
8725,463,Centro,375.0,25,2025-07-17
8726,1337,Occidente,,38,mal_fecha
8727,158,Bajío,,12,2025-09-03
8728,64,Sur,462.0,26,
8729,1099,Occidente,,77,mal_fecha
8730,1062,Occidente,493.0,65,2025-11-11
8731,158,Bajío,,45,
8732,1472,Bajío,281.0,20,
8733,976,Bajío,-10.0,60,mal_fecha
8734,601,Sur,,23,
8735,196,Centro,343.0,72,mal_fecha
8736,240,Norte,493.0,55,
8737,767,Norte,-10.0,41,2026-04-27
8738,829,Centro,263.0,30,2026-02-22
8739,1596,Sur,-10.0,51,mal_fecha
8740,488,Centro,,61,
8741,171,Norte,-10.0,65,
8742,990,Norte,227.0,71,
8743,1451,Sur,454.0,69,
8744,1503,Occidente,,8,
8745,365,Occidente,,20,mal_fecha
8746,1163,Bajío,,57,2025-11-11
8747,1002,Occidente,-10.0,31,
8748,520,Occidente,-10.0,78,mal_fecha
8749,1363,Norte,493.0,42,
8750,1042,Centro,-10.0,64,mal_fecha
8751,565,Bajío,-10.0,27,2025-09-09
8752,1300,Bajío,-10.0,48,mal_fecha
8753,802,Norte,6.0,38,
8754,795,Norte,289.0,72,mal_fecha
8755,534,Occidente,1.0,50,
8756,1369,Centro,,39,
8757,599,Bajío,,42,
8758,271,Sur,,5,
8759,545,Centro,,33,mal_fecha
8760,30,Centro,,53,
8761,793,Occidente,-10.0,24,mal_fecha
8762,151,Sur,43.0,73,2025-11-17
8763,1229,Bajío,125.0,72,
8764,221,Norte,,43,2026-03-07
8765,206,Sur,-10.0,36,2026-06-11
8766,859,Centro,,15,
8767,271,Occidente,-10.0,56,2026-01-19
8768,1432,Norte,187.0,65,
8769,215,Occidente,4.0,10,
8770,1462,Norte,,75,mal_fecha
8771,426,Bajío,,37,
8772,1561,Occidente,-10.0,22,mal_fecha
8773,636,Bajío,-10.0,36,
8774,998,Norte,14.0,68,
8775,1085,Occidente,,74,
8776,828,Bajío,14.0,45,2026-05-20
8777,1488,Bajío,39.0,61,
8778,258,Norte,176.0,40,
8779,427,Norte,-10.0,14,
8780,789,Occidente,-10.0,13,2025-10-24
8781,903,Sur,,56,
8782,1329,Occidente,-10.0,25,
8783,692,Occidente,,50,2026-01-14
8784,1284,Occidente,-10.0,56,mal_fecha
8785,77,Centro,-10.0,29,2025-11-21
8786,321,Bajío,,56,mal_fecha
8787,370,Bajío,343.0,35,
8788,290,Centro,-10.0,7,mal_fecha
8789,103,Bajío,166.0,64,
8790,519,Bajío,12.0,23,
8791,877,Bajío,,71,
8792,801,Bajío,-10.0,25,mal_fecha
8793,1176,Bajío,337.0,9,2025-11-01
8794,324,Sur,,20,2025-07-19
8795,997,Bajío,229.0,12,
8796,449,Occidente,304.0,10,2026-01-12
8797,129,Sur,-10.0,43,mal_fecha
8798,1015,Sur,353.0,26,
8799,166,Sur,-10.0,29,
8800,1232,Occidente,256.0,26,mal_fecha
8801,1133,Occidente,427.0,16,
8802,678,Sur,45.0,38,mal_fecha
8803,1592,Centro,-10.0,68,
8804,1117,Centro,,26,2026-02-19
8805,1212,Bajío,,10,2026-06-23
8806,690,Bajío,249.0,52,2025-10-22
8807,536,Sur,-10.0,63,
8808,807,Occidente,-10.0,24,2026-01-20
8809,745,Occidente,-10.0,23,
8810,1205,Norte,345.0,80,mal_fecha
8811,968,Bajío,,50,
8812,148,Sur,-10.0,51,mal_fecha
8813,748,Centro,,13,mal_fecha
8814,1342,Sur,265.0,27,mal_fecha
8815,392,Centro,-10.0,42,mal_fecha
8816,924,Norte,,66,
8817,479,Occidente,,13,mal_fecha
8818,324,Sur,157.0,27,2025-12-13
8819,1339,Norte,-10.0,56,mal_fecha
8820,244,Norte,-10.0,7,
8821,1387,Bajío,334.0,56,mal_fecha
8822,509,Sur,-10.0,34,
8823,1197,Centro,-10.0,74,2026-02-04
8824,1110,Bajío,-10.0,80,
8825,12,Bajío,-10.0,5,mal_fecha
8826,843,Norte,138.0,74,mal_fecha
8827,508,Bajío,-10.0,61,2025-12-31
8828,1483,Centro,,54,
8829,1282,Norte,-10.0,17,
8830,1312,Occidente,177.0,26,2026-01-21
8831,1460,Sur,458.0,9,mal_fecha
8832,852,Occidente,-10.0,22,mal_fecha
8833,971,Sur,-10.0,7,mal_fecha
8834,196,Occidente,333.0,70,mal_fecha
8835,247,Bajío,,48,2026-05-17
8836,427,Occidente,,63,2026-04-19
8837,1172,Norte,291.0,16,
8838,258,Centro,,24,mal_fecha
8839,1466,Occidente,117.0,80,
8840,630,Norte,307.0,17,2025-11-08
8841,940,Bajío,-10.0,32,
8842,264,Bajío,,74,mal_fecha
8843,1505,Norte,,52,2026-02-07
8844,1481,Norte,,53,
8845,1578,Sur,-10.0,32,2026-02-25
8846,661,Occidente,,67,2025-08-05
8847,1098,Bajío,,52,
8848,1076,Occidente,63.0,67,
8849,809,Centro,-10.0,50,2026-02-07
8850,1383,Bajío,,16,mal_fecha
8851,499,Centro,-10.0,39,
8852,1091,Centro,-10.0,48,
8853,702,Occidente,-10.0,18,2025-12-19
8854,954,Norte,29.0,73,2025-10-29
8855,827,Bajío,,5,
8856,1340,Norte,,61,mal_fecha
8857,1079,Sur,239.0,9,mal_fecha
8858,405,Sur,-10.0,47,mal_fecha
8859,874,Bajío,316.0,16,
8860,1514,Norte,,22,mal_fecha
8861,57,Sur,,18,
8862,223,Bajío,,37,
8863,733,Norte,115.0,20,
8864,1277,Occidente,384.0,23,mal_fecha
8865,453,Centro,434.0,67,
8866,1134,Norte,33.0,7,mal_fecha
8867,431,Bajío,,35,
8868,930,Bajío,9.0,37,2025-08-28
8869,67,Occidente,,44,2026-05-21
8870,1253,Bajío,,30,
8871,612,Norte,60.0,28,
8872,942,Occidente,398.0,27,
8873,645,Norte,,52,
8874,1233,Occidente,-10.0,39,mal_fecha
8875,863,Centro,-10.0,48,2025-07-09
8876,1341,Norte,,26,mal_fecha
8877,966,Bajío,,65,mal_fecha
8878,925,Centro,280.0,71,mal_fecha
8879,227,Occidente,-10.0,13,
8880,793,Centro,447.0,56,
8881,732,Occidente,,10,
8882,35,Sur,280.0,65,mal_fecha
8883,252,Occidente,,32,
8884,137,Bajío,223.0,41,
8885,975,Centro,,62,
8886,797,Bajío,-10.0,62,
8887,1257,Centro,269.0,77,
8888,1178,Bajío,,78,
8889,740,Norte,,39,2026-03-29
8890,138,Norte,219.0,16,
8891,235,Occidente,-10.0,48,
8892,908,Bajío,324.0,53,2025-11-16
8893,158,Centro,-10.0,68,
8894,928,Sur,439.0,7,mal_fecha
